CURVENO,SUBMU,FU,SI,AC10,PW,PR,PJ,SB,SW,BF,CE,OC,HE,PO,PB,BW,MH,QR,YB,OH
53,3e,SB1,Basc1,165,0.00,0.00,2.17,105.26,0.00,0.69,0.00,3.09,0.00,2.72,0.00,1.06,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,175,0.00,0.00,1.95,101.10,0.00,0.64,0.00,2.82,0.00,2.51,0.00,1.02,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,185,0.00,0.00,1.71,95.82,0.00,0.60,0.00,2.53,0.00,2.28,0.00,0.95,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,195,0.00,0.00,1.48,89.66,0.00,0.55,0.00,2.23,0.00,2.04,0.00,0.88,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,205,0.00,0.00,1.25,82.86,0.00,0.49,0.00,1.94,0.00,1.81,0.00,0.80,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,215,0.00,0.00,1.05,75.65,0.00,0.44,0.00,1.67,0.00,1.58,0.00,0.72,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,225,0.00,0.00,0.86,68.25,0.00,0.39,0.00,1.41,0.00,1.36,0.00,0.64,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,235,0.00,0.00,0.69,60.86,0.00,0.34,0.00,1.18,0.00,1.16,0.00,0.55,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,245,0.00,0.00,0.55,53.66,0.00,0.29,0.00,0.97,0.00,0.98,0.00,0.48,0.00,0.00,0.00,0.00
53,3e,SB1,Basc1,255,0.00,0.00,0.43,46.78,0.00,0.25,0.00,0.79,0.00,0.81,0.00,0.41,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,15,0.00,0.00,0.00,1.67,0.00,0.02,0.00,0.26,0.00,0.02,0.00,5.73505759601089e-03,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,25,0.00,0.00,0.00,7.30,0.00,0.12,0.00,0.50,0.00,0.10,0.00,0.02,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,35,0.00,0.00,0.00,17.22,0.00,0.28,0.00,0.84,0.00,0.27,0.00,0.06,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,45,0.00,0.00,0.00,29.98,0.00,0.49,0.00,1.28,0.00,0.55,0.00,0.12,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,55,0.00,0.00,0.00,43.74,0.00,0.70,0.00,1.78,0.00,0.95,0.00,0.22,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,65,0.00,0.00,0.00,57.14,0.00,0.90,0.00,2.29,0.00,1.41,0.00,0.35,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,75,0.00,0.00,0.00,69.50,0.00,1.07,0.00,2.75,0.00,1.88,0.00,0.49,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,85,0.00,0.00,0.00,80.63,0.00,1.23,0.00,3.14,0.00,2.31,0.00,0.63,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,95,0.00,0.00,0.00,90.58,0.00,1.36,0.00,3.45,0.00,2.68,0.00,0.77,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,105,0.00,0.00,0.00,99.47,0.00,1.46,0.00,3.70,0.00,2.97,0.00,0.90,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,115,0.00,0.00,0.00,107.36,0.00,1.55,0.00,3.88,0.00,3.19,0.00,1.01,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,125,0.00,0.00,0.00,114.30,0.00,1.62,0.00,3.99,0.00,3.35,0.00,1.11,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,135,0.00,0.00,0.00,120.29,0.00,1.67,0.00,4.04,0.00,3.44,0.00,1.20,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,145,0.00,0.00,0.00,125.32,0.00,1.71,0.00,4.04,0.00,3.48,0.00,1.26,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,155,0.00,0.00,0.00,129.39,0.00,1.73,0.00,3.99,0.00,3.47,0.00,1.31,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,165,0.00,0.00,0.00,132.50,0.00,1.73,0.00,3.89,0.00,3.42,0.00,1.34,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,175,0.00,0.00,0.00,134.66,0.00,1.73,0.00,3.75,0.00,3.34,0.00,1.35,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,185,0.00,0.00,0.00,135.90,0.00,1.70,0.00,3.59,0.00,3.23,0.00,1.35,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,195,0.00,0.00,0.00,136.25,0.00,1.67,0.00,3.40,0.00,3.11,0.00,1.34,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,205,0.00,0.00,0.00,135.77,0.00,1.63,0.00,3.19,0.00,2.96,0.00,1.32,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,215,0.00,0.00,0.00,134.49,0.00,1.58,0.00,2.97,0.00,2.81,0.00,1.28,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,225,0.00,0.00,0.00,132.49,0.00,1.52,0.00,2.74,0.00,2.64,0.00,1.24,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,235,0.00,0.00,0.00,129.82,0.00,1.45,0.00,2.52,0.00,2.48,0.00,1.19,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,245,0.00,0.00,0.00,126.56,0.00,1.38,0.00,2.29,0.00,2.31,0.00,1.13,0.00,0.00,0.00,0.00
54,patnt,SB1,Basc1,255,0.00,0.00,0.00,122.77,0.00,1.31,0.00,2.07,0.00,2.14,0.00,1.08,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,15,0.00,0.00,0.02,1.46,0.00,0.01,0.00,0.23,0.00,0.02,0.00,5.03164616770862e-03,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,25,0.00,0.00,0.09,6.68,0.00,0.05,0.00,0.46,0.00,0.09,0.00,0.02,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,35,0.00,0.00,0.23,16.25,0.00,0.13,0.00,0.79,0.00,0.25,0.00,0.05,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,45,0.00,0.00,0.46,28.98,0.00,0.23,0.00,1.23,0.00,0.53,0.00,0.12,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,55,0.00,0.00,0.78,43.03,0.00,0.34,0.00,1.75,0.00,0.93,0.00,0.22,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,65,0.00,0.00,1.16,56.83,0.00,0.44,0.00,2.28,0.00,1.41,0.00,0.35,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,75,0.00,0.00,1.54,69.47,0.00,0.53,0.00,2.75,0.00,1.88,0.00,0.49,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,85,0.00,0.00,1.90,80.51,0.00,0.61,0.00,3.13,0.00,2.31,0.00,0.63,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,95,0.00,0.00,2.19,89.82,0.00,0.67,0.00,3.43,0.00,2.66,0.00,0.76,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,105,0.00,0.00,2.42,97.34,0.00,0.71,0.00,3.62,0.00,2.91,0.00,0.88,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,115,0.00,0.00,2.56,103.06,0.00,0.74,0.00,3.72,0.00,3.07,0.00,0.97,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,125,0.00,0.00,2.62,106.96,0.00,0.76,0.00,3.73,0.00,3.13,0.00,1.04,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,135,0.00,0.00,2.60,109.06,0.00,0.76,0.00,3.67,0.00,3.12,0.00,1.08,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,145,0.00,0.00,2.51,109.41,0.00,0.74,0.00,3.53,0.00,3.04,0.00,1.10,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,155,0.00,0.00,2.36,108.09,0.00,0.72,0.00,3.33,0.00,2.90,0.00,1.09,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,165,0.00,0.00,2.17,105.26,0.00,0.69,0.00,3.09,0.00,2.72,0.00,1.06,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,175,0.00,0.00,1.95,101.10,0.00,0.64,0.00,2.82,0.00,2.51,0.00,1.02,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,185,0.00,0.00,1.71,95.82,0.00,0.60,0.00,2.53,0.00,2.28,0.00,0.95,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,195,0.00,0.00,1.48,89.66,0.00,0.55,0.00,2.23,0.00,2.04,0.00,0.88,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,205,0.00,0.00,1.25,82.86,0.00,0.49,0.00,1.94,0.00,1.81,0.00,0.80,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,215,0.00,0.00,1.05,75.65,0.00,0.44,0.00,1.67,0.00,1.58,0.00,0.72,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,225,0.00,0.00,0.86,68.25,0.00,0.39,0.00,1.41,0.00,1.36,0.00,0.64,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,235,0.00,0.00,0.69,60.86,0.00,0.34,0.00,1.18,0.00,1.16,0.00,0.55,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,245,0.00,0.00,0.55,53.66,0.00,0.29,0.00,0.97,0.00,0.98,0.00,0.48,0.00,0.00,0.00,0.00
55,3e,SB1,Basc2,255,0.00,0.00,0.43,46.78,0.00,0.25,0.00,0.79,0.00,0.81,0.00,0.41,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,15,0.00,0.00,0.00,1.67,0.00,0.02,0.00,0.26,0.00,0.02,0.00,5.73505759601089e-03,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,25,0.00,0.00,0.00,7.30,0.00,0.12,0.00,0.50,0.00,0.10,0.00,0.02,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,35,0.00,0.00,0.00,17.22,0.00,0.28,0.00,0.84,0.00,0.27,0.00,0.06,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,45,0.00,0.00,0.00,29.98,0.00,0.49,0.00,1.28,0.00,0.55,0.00,0.12,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,55,0.00,0.00,0.00,43.74,0.00,0.70,0.00,1.78,0.00,0.95,0.00,0.22,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,65,0.00,0.00,0.00,57.14,0.00,0.90,0.00,2.29,0.00,1.41,0.00,0.35,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,75,0.00,0.00,0.00,69.50,0.00,1.07,0.00,2.75,0.00,1.88,0.00,0.49,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,85,0.00,0.00,0.00,80.63,0.00,1.23,0.00,3.14,0.00,2.31,0.00,0.63,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,95,0.00,0.00,0.00,90.58,0.00,1.36,0.00,3.45,0.00,2.68,0.00,0.77,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,105,0.00,0.00,0.00,99.47,0.00,1.46,0.00,3.70,0.00,2.97,0.00,0.90,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,115,0.00,0.00,0.00,107.36,0.00,1.55,0.00,3.88,0.00,3.19,0.00,1.01,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,125,0.00,0.00,0.00,114.30,0.00,1.62,0.00,3.99,0.00,3.35,0.00,1.11,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,135,0.00,0.00,0.00,120.29,0.00,1.67,0.00,4.04,0.00,3.44,0.00,1.20,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,145,0.00,0.00,0.00,125.32,0.00,1.71,0.00,4.04,0.00,3.48,0.00,1.26,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,155,0.00,0.00,0.00,129.39,0.00,1.73,0.00,3.99,0.00,3.47,0.00,1.31,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,165,0.00,0.00,0.00,132.50,0.00,1.73,0.00,3.89,0.00,3.42,0.00,1.34,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,175,0.00,0.00,0.00,134.66,0.00,1.73,0.00,3.75,0.00,3.34,0.00,1.35,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,185,0.00,0.00,0.00,135.90,0.00,1.70,0.00,3.59,0.00,3.23,0.00,1.35,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,195,0.00,0.00,0.00,136.25,0.00,1.67,0.00,3.40,0.00,3.11,0.00,1.34,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,205,0.00,0.00,0.00,135.77,0.00,1.63,0.00,3.19,0.00,2.96,0.00,1.32,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,215,0.00,0.00,0.00,134.49,0.00,1.58,0.00,2.97,0.00,2.81,0.00,1.28,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,225,0.00,0.00,0.00,132.49,0.00,1.52,0.00,2.74,0.00,2.64,0.00,1.24,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,235,0.00,0.00,0.00,129.82,0.00,1.45,0.00,2.52,0.00,2.48,0.00,1.19,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,245,0.00,0.00,0.00,126.56,0.00,1.38,0.00,2.29,0.00,2.31,0.00,1.13,0.00,0.00,0.00,0.00
56,patnt,SB1,Basc2,255,0.00,0.00,0.00,122.77,0.00,1.31,0.00,2.07,0.00,2.14,0.00,1.08,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,15,0.00,0.00,0.02,1.46,0.00,0.01,0.00,0.23,0.00,0.02,0.00,5.03164616770862e-03,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,25,0.00,0.00,0.09,6.68,0.00,0.05,0.00,0.46,0.00,0.09,0.00,0.02,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,35,0.00,0.00,0.23,16.25,0.00,0.13,0.00,0.79,0.00,0.25,0.00,0.05,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,45,0.00,0.00,0.46,28.98,0.00,0.23,0.00,1.23,0.00,0.53,0.00,0.12,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,55,0.00,0.00,0.78,43.03,0.00,0.34,0.00,1.75,0.00,0.93,0.00,0.22,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,65,0.00,0.00,1.16,56.83,0.00,0.44,0.00,2.28,0.00,1.41,0.00,0.35,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,75,0.00,0.00,1.54,69.47,0.00,0.53,0.00,2.75,0.00,1.88,0.00,0.49,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,85,0.00,0.00,1.90,80.51,0.00,0.61,0.00,3.13,0.00,2.31,0.00,0.63,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,95,0.00,0.00,2.19,89.82,0.00,0.67,0.00,3.43,0.00,2.66,0.00,0.76,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,105,0.00,0.00,2.42,97.34,0.00,0.71,0.00,3.62,0.00,2.91,0.00,0.88,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,115,0.00,0.00,2.56,103.06,0.00,0.74,0.00,3.72,0.00,3.07,0.00,0.97,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,125,0.00,0.00,2.62,106.96,0.00,0.76,0.00,3.73,0.00,3.13,0.00,1.04,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,135,0.00,0.00,2.60,109.06,0.00,0.76,0.00,3.67,0.00,3.12,0.00,1.08,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,145,0.00,0.00,2.51,109.41,0.00,0.74,0.00,3.53,0.00,3.04,0.00,1.10,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,155,0.00,0.00,2.36,108.09,0.00,0.72,0.00,3.33,0.00,2.90,0.00,1.09,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,165,0.00,0.00,2.17,105.26,0.00,0.69,0.00,3.09,0.00,2.72,0.00,1.06,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,175,0.00,0.00,1.95,101.10,0.00,0.64,0.00,2.82,0.00,2.51,0.00,1.02,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,185,0.00,0.00,1.71,95.82,0.00,0.60,0.00,2.53,0.00,2.28,0.00,0.95,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,195,0.00,0.00,1.48,89.66,0.00,0.55,0.00,2.23,0.00,2.04,0.00,0.88,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,205,0.00,0.00,1.25,82.86,0.00,0.49,0.00,1.94,0.00,1.81,0.00,0.80,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,215,0.00,0.00,1.05,75.65,0.00,0.44,0.00,1.67,0.00,1.58,0.00,0.72,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,225,0.00,0.00,0.86,68.25,0.00,0.39,0.00,1.41,0.00,1.36,0.00,0.64,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,235,0.00,0.00,0.69,60.86,0.00,0.34,0.00,1.18,0.00,1.16,0.00,0.55,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,245,0.00,0.00,0.55,53.66,0.00,0.29,0.00,0.97,0.00,0.98,0.00,0.48,0.00,0.00,0.00,0.00
57,3e,SB1,Intn1,255,0.00,0.00,0.43,46.78,0.00,0.25,0.00,0.79,0.00,0.81,0.00,0.41,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,15,0.00,0.00,0.00,1.67,0.00,0.02,0.00,0.26,0.00,0.02,0.00,5.73505759601089e-03,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,25,0.00,0.00,0.00,7.30,0.00,0.12,0.00,0.50,0.00,0.10,0.00,0.02,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,35,0.00,0.00,0.00,17.22,0.00,0.28,0.00,0.84,0.00,0.27,0.00,0.06,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,45,0.00,0.00,0.00,29.98,0.00,0.49,0.00,1.28,0.00,0.55,0.00,0.12,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,55,0.00,0.00,0.00,43.74,0.00,0.70,0.00,1.78,0.00,0.95,0.00,0.22,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,65,0.00,0.00,0.00,57.14,0.00,0.90,0.00,2.29,0.00,1.41,0.00,0.35,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,75,0.00,0.00,0.00,69.50,0.00,1.07,0.00,2.75,0.00,1.88,0.00,0.49,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,85,0.00,0.00,0.00,80.63,0.00,1.23,0.00,3.14,0.00,2.31,0.00,0.63,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,95,0.00,0.00,0.00,90.58,0.00,1.36,0.00,3.45,0.00,2.68,0.00,0.77,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,105,0.00,0.00,0.00,99.47,0.00,1.46,0.00,3.70,0.00,2.97,0.00,0.90,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,115,0.00,0.00,0.00,107.36,0.00,1.55,0.00,3.88,0.00,3.19,0.00,1.01,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,125,0.00,0.00,0.00,114.30,0.00,1.62,0.00,3.99,0.00,3.35,0.00,1.11,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,135,0.00,0.00,0.00,120.29,0.00,1.67,0.00,4.04,0.00,3.44,0.00,1.20,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,145,0.00,0.00,0.00,125.32,0.00,1.71,0.00,4.04,0.00,3.48,0.00,1.26,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,155,0.00,0.00,0.00,129.39,0.00,1.73,0.00,3.99,0.00,3.47,0.00,1.31,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,165,0.00,0.00,0.00,132.50,0.00,1.73,0.00,3.89,0.00,3.42,0.00,1.34,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,175,0.00,0.00,0.00,134.66,0.00,1.73,0.00,3.75,0.00,3.34,0.00,1.35,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,185,0.00,0.00,0.00,135.90,0.00,1.70,0.00,3.59,0.00,3.23,0.00,1.35,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,195,0.00,0.00,0.00,136.25,0.00,1.67,0.00,3.40,0.00,3.11,0.00,1.34,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,205,0.00,0.00,0.00,135.77,0.00,1.63,0.00,3.19,0.00,2.96,0.00,1.32,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,215,0.00,0.00,0.00,134.49,0.00,1.58,0.00,2.97,0.00,2.81,0.00,1.28,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,225,0.00,0.00,0.00,132.49,0.00,1.52,0.00,2.74,0.00,2.64,0.00,1.24,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,235,0.00,0.00,0.00,129.82,0.00,1.45,0.00,2.52,0.00,2.48,0.00,1.19,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,245,0.00,0.00,0.00,126.56,0.00,1.38,0.00,2.29,0.00,2.31,0.00,1.13,0.00,0.00,0.00,0.00
58,patnt,SB1,Intn1,255,0.00,0.00,0.00,122.77,0.00,1.31,0.00,2.07,0.00,2.14,0.00,1.08,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,15,0.00,0.00,0.89,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.00,3.62443116624823e-03,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,25,0.00,0.00,9.47,0.55,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.04,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,35,0.00,0.00,35.03,2.06,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.19,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,45,0.00,0.00,73.30,3.93,0.00,0.00,0.00,0.00,0.00,2.58,0.00,0.43,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,55,0.00,0.00,107.69,5.10,0.00,0.00,0.00,0.00,0.00,3.93,0.00,0.68,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,65,0.00,0.00,129.98,5.50,0.00,0.00,0.00,0.00,0.00,4.83,0.00,0.88,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,75,0.00,0.00,142.95,5.56,0.00,0.00,0.00,0.00,0.00,5.34,0.00,1.02,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,85,0.00,0.00,149.48,5.48,0.00,0.00,0.00,0.00,0.00,5.57,0.00,1.11,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,95,0.00,0.00,150.35,5.32,0.00,0.00,0.00,0.00,0.00,5.56,0.00,1.17,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,105,0.00,0.00,146.05,5.07,0.00,0.00,0.00,0.00,0.00,5.37,0.00,1.18,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,115,0.00,0.00,137.35,4.77,0.00,0.00,0.00,0.00,0.00,5.02,0.00,1.16,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,125,0.00,0.00,125.26,4.41,0.00,0.00,0.00,0.00,0.00,4.57,0.00,1.11,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,135,0.00,0.00,110.95,4.02,0.00,0.00,0.00,0.00,0.00,4.07,0.00,1.03,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,145,0.00,0.00,95.57,3.60,0.00,0.00,0.00,0.00,0.00,3.53,0.00,0.94,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,155,0.00,0.00,80.14,3.17,0.00,0.00,0.00,0.00,0.00,3.01,0.00,0.83,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,165,0.00,0.00,65.48,2.75,0.00,0.00,0.00,0.00,0.00,2.51,0.00,0.72,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,175,0.00,0.00,52.18,2.34,0.00,0.00,0.00,0.00,0.00,2.05,0.00,0.61,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,185,0.00,0.00,40.59,1.96,0.00,0.00,0.00,0.00,0.00,1.65,0.00,0.50,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,195,0.00,0.00,30.85,1.61,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.41,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,205,0.00,0.00,22.91,1.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.32,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,215,0.00,0.00,16.65,1.03,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.25,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,225,0.00,0.00,11.83,0.81,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.19,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,235,0.00,0.00,8.23,0.62,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.14,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,245,0.00,0.00,5.61,0.46,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.10,0.00,0.00,0.00,0.00
61,3e,PJ1,Prsnt,255,0.00,0.00,3.75,0.34,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.07,0.00,0.00,0.00,0.00
62,patnt,PJ1,Prsnt,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,patnt,PJ1,Prsnt,15,0.00,0.00,1.43,0.06,0.00,0.00,0.00,0.00,0.00,0.03,0.00,5.72370169761517e-03,0.00,0.00,0.00,0.00
62,patnt,PJ1,Prsnt,25,0.00,0.00,14.04,0.79,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.06,0.00,0.00,0.00,0.00
62,patnt,PJ1,Prsnt,35,0.00,0.00,47.71,2.73,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.25,0.00,0.00,0.00,0.00
62,patnt,PJ1,Prsnt,45,0.00,0.00,91.69,4.77,0.00,0.00,0.00,0.00,0.00,3.24,0.00,0.54,0.00,0.00,0.00,0.00
