CURVENO,SUBMU,FU,SI,AC10,PW,PR,PJ,SB,SW,BF,CE,OC,HE,PO,PB,BW,MH,QR,YB,OH
84,5e,PJ1,Intn1,125,2.67,1.06,73.31,0.63,0.00,0.00,0.00,0.00,0.00,3.17,0.00,0.64,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,135,2.58,1.05,66.63,0.59,0.00,0.00,0.00,0.00,0.00,2.89,0.00,0.61,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,145,2.47,1.03,59.69,0.55,0.00,0.00,0.00,0.00,0.00,2.62,0.00,0.58,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,155,2.34,1.00,52.76,0.51,0.00,0.00,0.00,0.00,0.00,2.35,0.00,0.54,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,165,2.19,0.96,46.06,0.47,0.00,0.00,0.00,0.00,0.00,2.09,0.00,0.50,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,175,2.03,0.91,39.76,0.44,0.00,0.00,0.00,0.00,0.00,1.85,0.00,0.45,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,185,1.86,0.86,33.95,0.40,0.00,0.00,0.00,0.00,0.00,1.63,0.00,0.41,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,195,1.70,0.80,28.70,0.37,0.00,0.00,0.00,0.00,0.00,1.43,0.00,0.37,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,205,1.53,0.75,24.04,0.33,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.34,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,215,1.38,0.69,19.96,0.30,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.30,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,225,1.23,0.63,16.43,0.27,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.26,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,235,1.09,0.58,13.42,0.25,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.23,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,245,0.95,0.52,10.89,0.22,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.20,0.00,0.00,0.00,0.00
84,5e,PJ1,Intn1,255,0.83,0.47,8.77,0.20,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.18,0.00,0.00,0.00,0.00
86,5e,PJ2,Exten,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,5e,PJ2,Exten,15,0.24,0.02,3.06,0.18,0.04,0.00,0.00,0.00,0.00,0.26,0.00,0.05,0.00,0.02,0.00,7.25458997594556e-03
86,5e,PJ2,Exten,25,0.78,0.07,8.34,0.65,0.12,0.00,0.00,0.00,0.00,0.87,0.00,0.18,0.00,0.09,0.00,0.02
86,5e,PJ2,Exten,35,1.51,0.14,14.28,1.13,0.19,0.00,0.00,0.00,0.00,1.67,0.00,0.35,0.00,0.18,0.00,0.04
86,5e,PJ2,Exten,45,2.33,0.22,19.95,1.44,0.24,0.00,0.00,0.00,0.00,2.49,0.00,0.53,0.00,0.28,0.00,0.06
86,5e,PJ2,Exten,55,3.16,0.30,24.91,1.58,0.26,0.00,0.00,0.00,0.00,3.23,0.00,0.71,0.00,0.38,0.00,0.08
86,5e,PJ2,Exten,65,3.94,0.38,28.97,1.65,0.28,0.00,0.00,0.00,0.00,3.83,0.00,0.88,0.00,0.48,0.00,0.10
86,5e,PJ2,Exten,75,4.67,0.46,32.11,1.68,0.29,0.00,0.00,0.00,0.00,4.26,0.00,1.03,0.00,0.56,0.00,0.11
86,5e,PJ2,Exten,85,5.31,0.53,34.35,1.69,0.29,0.00,0.00,0.00,0.00,4.55,0.00,1.15,0.00,0.64,0.00,0.13
86,5e,PJ2,Exten,95,5.87,0.59,35.75,1.70,0.29,0.00,0.00,0.00,0.00,4.70,0.00,1.25,0.00,0.71,0.00,0.14
86,5e,PJ2,Exten,105,6.34,0.65,36.40,1.70,0.29,0.00,0.00,0.00,0.00,4.75,0.00,1.33,0.00,0.77,0.00,0.15
86,5e,PJ2,Exten,115,6.73,0.70,36.38,1.70,0.29,0.00,0.00,0.00,0.00,4.73,0.00,1.39,0.00,0.82,0.00,0.16
86,5e,PJ2,Exten,125,7.04,0.75,35.78,1.69,0.29,0.00,0.00,0.00,0.00,4.64,0.00,1.43,0.00,0.86,0.00,0.17
86,5e,PJ2,Exten,135,7.28,0.79,34.70,1.69,0.29,0.00,0.00,0.00,0.00,4.52,0.00,1.46,0.00,0.89,0.00,0.18
86,5e,PJ2,Exten,145,7.45,0.83,33.26,1.68,0.29,0.00,0.00,0.00,0.00,4.37,0.00,1.47,0.00,0.91,0.00,0.18
86,5e,PJ2,Exten,155,7.57,0.86,31.55,1.68,0.29,0.00,0.00,0.00,0.00,4.21,0.00,1.48,0.00,0.93,0.00,0.18
86,5e,PJ2,Exten,165,7.62,0.89,29.65,1.67,0.29,0.00,0.00,0.00,0.00,4.04,0.00,1.47,0.00,0.94,0.00,0.19
86,5e,PJ2,Exten,175,7.64,0.92,27.64,1.67,0.29,0.00,0.00,0.00,0.00,3.87,0.00,1.46,0.00,0.94,0.00,0.19
86,5e,PJ2,Exten,185,7.61,0.94,25.59,1.66,0.29,0.00,0.00,0.00,0.00,3.70,0.00,1.44,0.00,0.94,0.00,0.19
86,5e,PJ2,Exten,195,7.55,0.96,23.54,1.65,0.29,0.00,0.00,0.00,0.00,3.53,0.00,1.41,0.00,0.94,0.00,0.19
86,5e,PJ2,Exten,205,7.46,0.97,21.55,1.65,0.29,0.00,0.00,0.00,0.00,3.37,0.00,1.39,0.00,0.93,0.00,0.18
86,5e,PJ2,Exten,215,7.34,0.98,19.63,1.64,0.28,0.00,0.00,0.00,0.00,3.21,0.00,1.36,0.00,0.92,0.00,0.18
86,5e,PJ2,Exten,225,7.21,0.99,17.80,1.64,0.28,0.00,0.00,0.00,0.00,3.06,0.00,1.33,0.00,0.91,0.00,0.18
86,5e,PJ2,Exten,235,7.06,1.00,16.09,1.63,0.28,0.00,0.00,0.00,0.00,2.91,0.00,1.30,0.00,0.90,0.00,0.18
86,5e,PJ2,Exten,245,6.90,1.01,14.50,1.62,0.28,0.00,0.00,0.00,0.00,2.77,0.00,1.26,0.00,0.88,0.00,0.17
86,5e,PJ2,Exten,255,6.73,1.02,13.03,1.62,0.28,0.00,0.00,0.00,0.00,2.64,0.00,1.23,0.00,0.87,0.00,0.17
87,5e,PJ2,Basc1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,5e,PJ2,Basc1,15,0.26,0.06,4.02,0.14,0.06,0.06,0.00,0.00,0.00,0.43,0.00,0.04,0.00,0.07,0.00,4.85139745910774e-03
87,5e,PJ2,Basc1,25,0.85,0.20,10.94,0.49,0.16,0.20,0.00,0.00,0.00,1.45,0.00,0.16,0.00,0.25,0.00,0.01
87,5e,PJ2,Basc1,35,1.65,0.38,18.69,0.86,0.25,0.35,0.00,0.00,0.00,2.78,0.00,0.31,0.00,0.49,0.00,0.02
87,5e,PJ2,Basc1,45,2.53,0.59,26.04,1.09,0.32,0.43,0.00,0.00,0.00,4.14,0.00,0.47,0.00,0.75,0.00,0.04
87,5e,PJ2,Basc1,55,3.42,0.81,32.43,1.20,0.35,0.46,0.00,0.00,0.00,5.36,0.00,0.63,0.00,1.02,0.00,0.05
87,5e,PJ2,Basc1,65,4.27,1.01,37.65,1.24,0.37,0.47,0.00,0.00,0.00,6.33,0.00,0.78,0.00,1.27,0.00,0.06
87,5e,PJ2,Basc1,75,5.05,1.21,41.67,1.27,0.38,0.47,0.00,0.00,0.00,7.04,0.00,0.91,0.00,1.50,0.00,0.07
87,5e,PJ2,Basc1,85,5.74,1.40,44.55,1.28,0.39,0.47,0.00,0.00,0.00,7.51,0.00,1.01,0.00,1.71,0.00,0.08
87,5e,PJ2,Basc1,95,6.34,1.57,46.35,1.28,0.39,0.46,0.00,0.00,0.00,7.76,0.00,1.10,0.00,1.89,0.00,0.09
87,5e,PJ2,Basc1,105,6.84,1.72,47.18,1.28,0.39,0.45,0.00,0.00,0.00,7.84,0.00,1.17,0.00,2.04,0.00,0.10
87,5e,PJ2,Basc1,115,7.26,1.86,47.14,1.28,0.39,0.45,0.00,0.00,0.00,7.80,0.00,1.22,0.00,2.16,0.00,0.10
87,5e,PJ2,Basc1,125,7.60,1.99,46.37,1.28,0.39,0.44,0.00,0.00,0.00,7.66,0.00,1.26,0.00,2.27,0.00,0.11
87,5e,PJ2,Basc1,135,7.86,2.10,44.98,1.27,0.39,0.43,0.00,0.00,0.00,7.46,0.00,1.28,0.00,2.35,0.00,0.11
87,5e,PJ2,Basc1,145,8.05,2.20,43.12,1.27,0.39,0.42,0.00,0.00,0.00,7.22,0.00,1.29,0.00,2.41,0.00,0.12
87,5e,PJ2,Basc1,155,8.17,2.29,40.90,1.26,0.38,0.41,0.00,0.00,0.00,6.95,0.00,1.30,0.00,2.45,0.00,0.12
87,5e,PJ2,Basc1,165,8.23,2.36,38.45,1.26,0.38,0.40,0.00,0.00,0.00,6.67,0.00,1.29,0.00,2.48,0.00,0.12
87,5e,PJ2,Basc1,175,8.25,2.43,35.85,1.26,0.38,0.39,0.00,0.00,0.00,6.39,0.00,1.28,0.00,2.49,0.00,0.12
87,5e,PJ2,Basc1,185,8.22,2.49,33.19,1.25,0.38,0.38,0.00,0.00,0.00,6.10,0.00,1.26,0.00,2.49,0.00,0.12
87,5e,PJ2,Basc1,195,8.15,2.53,30.54,1.25,0.38,0.37,0.00,0.00,0.00,5.83,0.00,1.24,0.00,2.48,0.00,0.12
87,5e,PJ2,Basc1,205,8.06,2.57,27.95,1.24,0.38,0.36,0.00,0.00,0.00,5.56,0.00,1.22,0.00,2.47,0.00,0.12
87,5e,PJ2,Basc1,215,7.93,2.61,25.46,1.24,0.38,0.35,0.00,0.00,0.00,5.30,0.00,1.20,0.00,2.44,0.00,0.12
87,5e,PJ2,Basc1,225,7.79,2.64,23.10,1.23,0.38,0.34,0.00,0.00,0.00,5.05,0.00,1.17,0.00,2.41,0.00,0.12
87,5e,PJ2,Basc1,235,7.63,2.66,20.88,1.23,0.37,0.33,0.00,0.00,0.00,4.81,0.00,1.14,0.00,2.38,0.00,0.12
87,5e,PJ2,Basc1,245,7.45,2.68,18.82,1.22,0.37,0.32,0.00,0.00,0.00,4.58,0.00,1.11,0.00,2.34,0.00,0.11
87,5e,PJ2,Basc1,255,7.27,2.69,16.91,1.22,0.37,0.31,0.00,0.00,0.00,4.36,0.00,1.08,0.00,2.29,0.00,0.11
88,5e,PJ2,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,5e,PJ2,Intn1,15,0.26,0.06,4.02,0.14,0.06,0.06,0.00,0.00,0.00,0.43,0.00,0.04,0.00,0.07,0.00,4.85139745910774e-03
88,5e,PJ2,Intn1,25,0.85,0.20,10.94,0.49,0.16,0.20,0.00,0.00,0.00,1.45,0.00,0.16,0.00,0.25,0.00,0.01
88,5e,PJ2,Intn1,35,1.65,0.38,18.69,0.86,0.25,0.35,0.00,0.00,0.00,2.78,0.00,0.31,0.00,0.49,0.00,0.02
88,5e,PJ2,Intn1,45,2.53,0.59,26.04,1.09,0.32,0.43,0.00,0.00,0.00,4.14,0.00,0.47,0.00,0.75,0.00,0.04
88,5e,PJ2,Intn1,55,3.42,0.81,32.43,1.20,0.35,0.46,0.00,0.00,0.00,5.36,0.00,0.63,0.00,1.02,0.00,0.05
88,5e,PJ2,Intn1,65,4.27,1.01,37.65,1.24,0.37,0.47,0.00,0.00,0.00,6.33,0.00,0.78,0.00,1.27,0.00,0.06
88,5e,PJ2,Intn1,75,5.05,1.21,41.67,1.27,0.38,0.47,0.00,0.00,0.00,7.04,0.00,0.91,0.00,1.50,0.00,0.07
88,5e,PJ2,Intn1,85,5.74,1.40,44.55,1.28,0.39,0.47,0.00,0.00,0.00,7.51,0.00,1.01,0.00,1.71,0.00,0.08
88,5e,PJ2,Intn1,95,6.34,1.57,46.35,1.28,0.39,0.46,0.00,0.00,0.00,7.76,0.00,1.10,0.00,1.89,0.00,0.09
88,5e,PJ2,Intn1,105,6.84,1.72,47.18,1.28,0.39,0.45,0.00,0.00,0.00,7.84,0.00,1.17,0.00,2.04,0.00,0.10
88,5e,PJ2,Intn1,115,7.26,1.86,47.14,1.28,0.39,0.45,0.00,0.00,0.00,7.80,0.00,1.22,0.00,2.16,0.00,0.10
88,5e,PJ2,Intn1,125,7.60,1.99,46.37,1.28,0.39,0.44,0.00,0.00,0.00,7.66,0.00,1.26,0.00,2.27,0.00,0.11
88,5e,PJ2,Intn1,135,7.86,2.10,44.98,1.27,0.39,0.43,0.00,0.00,0.00,7.46,0.00,1.28,0.00,2.35,0.00,0.11
88,5e,PJ2,Intn1,145,8.05,2.20,43.12,1.27,0.39,0.42,0.00,0.00,0.00,7.22,0.00,1.29,0.00,2.41,0.00,0.12
88,5e,PJ2,Intn1,155,8.17,2.29,40.90,1.26,0.38,0.41,0.00,0.00,0.00,6.95,0.00,1.30,0.00,2.45,0.00,0.12
88,5e,PJ2,Intn1,165,8.23,2.36,38.45,1.26,0.38,0.40,0.00,0.00,0.00,6.67,0.00,1.29,0.00,2.48,0.00,0.12
88,5e,PJ2,Intn1,175,8.25,2.43,35.85,1.26,0.38,0.39,0.00,0.00,0.00,6.39,0.00,1.28,0.00,2.49,0.00,0.12
88,5e,PJ2,Intn1,185,8.22,2.49,33.19,1.25,0.38,0.38,0.00,0.00,0.00,6.10,0.00,1.26,0.00,2.49,0.00,0.12
88,5e,PJ2,Intn1,195,8.15,2.53,30.54,1.25,0.38,0.37,0.00,0.00,0.00,5.83,0.00,1.24,0.00,2.48,0.00,0.12
88,5e,PJ2,Intn1,205,8.06,2.57,27.95,1.24,0.38,0.36,0.00,0.00,0.00,5.56,0.00,1.22,0.00,2.47,0.00,0.12
88,5e,PJ2,Intn1,215,7.93,2.61,25.46,1.24,0.38,0.35,0.00,0.00,0.00,5.30,0.00,1.20,0.00,2.44,0.00,0.12
88,5e,PJ2,Intn1,225,7.79,2.64,23.10,1.23,0.38,0.34,0.00,0.00,0.00,5.05,0.00,1.17,0.00,2.41,0.00,0.12
88,5e,PJ2,Intn1,235,7.63,2.66,20.88,1.23,0.37,0.33,0.00,0.00,0.00,4.81,0.00,1.14,0.00,2.38,0.00,0.12
88,5e,PJ2,Intn1,245,7.45,2.68,18.82,1.22,0.37,0.32,0.00,0.00,0.00,4.58,0.00,1.11,0.00,2.34,0.00,0.11
88,5e,PJ2,Intn1,255,7.27,2.69,16.91,1.22,0.37,0.31,0.00,0.00,0.00,4.36,0.00,1.08,0.00,2.29,0.00,0.11
90,5e,HE1,Exten,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,5e,HE1,Exten,15,0.06,0.00,0.00,0.00,0.04,0.01,0.10,0.00,1.41,0.00,0.00,3.87883017376557e-03,0.04,0.01,0.04,0.02
90,5e,HE1,Exten,25,0.32,0.00,0.00,0.00,0.16,0.10,0.24,0.00,4.23,0.00,0.00,0.01,0.22,0.08,0.16,0.10
90,5e,HE1,Exten,35,0.88,0.00,0.00,0.00,0.35,0.23,0.41,0.00,8.32,0.00,0.00,0.05,0.59,0.22,0.38,0.28
90,5e,HE1,Exten,45,1.75,0.00,0.00,0.00,0.56,0.38,0.59,0.00,13.24,0.00,0.00,0.10,1.17,0.45,0.68,0.54
90,5e,HE1,Exten,55,2.90,0.00,0.00,0.00,0.77,0.50,0.76,0.00,18.54,0.00,0.00,0.17,1.91,0.74,1.03,0.89
90,5e,HE1,Exten,65,4.22,0.00,0.00,0.00,0.95,0.60,0.91,0.00,23.85,0.00,0.00,0.24,2.76,1.08,1.42,1.27
90,5e,HE1,Exten,75,5.62,0.00,0.00,0.00,1.10,0.67,1.03,0.00,28.84,0.00,0.00,0.32,3.65,1.44,1.79,1.67
90,5e,HE1,Exten,85,6.97,0.00,0.00,0.00,1.21,0.73,1.11,0.00,33.29,0.00,0.00,0.39,4.51,1.79,2.14,2.06
90,5e,HE1,Exten,95,8.18,0.00,0.00,0.00,1.29,0.77,1.16,0.00,37.04,0.00,0.00,0.45,5.28,2.10,2.44,2.40
90,5e,HE1,Exten,105,9.19,0.00,0.00,0.00,1.35,0.78,1.18,0.00,40.00,0.00,0.00,0.50,5.93,2.36,2.68,2.69
90,5e,HE1,Exten,115,9.94,0.00,0.00,0.00,1.37,0.78,1.17,0.00,42.13,0.00,0.00,0.53,6.43,2.55,2.86,2.91
90,5e,HE1,Exten,125,10.42,0.00,0.00,0.00,1.37,0.77,1.13,0.00,43.42,0.00,0.00,0.55,6.77,2.68,2.96,3.04
90,5e,HE1,Exten,135,10.63,0.00,0.00,0.00,1.35,0.74,1.07,0.00,43.91,0.00,0.00,0.55,6.94,2.74,3.00,3.11
90,5e,HE1,Exten,145,10.58,0.00,0.00,0.00,1.31,0.70,0.99,0.00,43.65,0.00,0.00,0.54,6.96,2.73,2.98,3.10
90,5e,HE1,Exten,155,10.30,0.00,0.00,0.00,1.25,0.66,0.91,0.00,42.73,0.00,0.00,0.52,6.83,2.66,2.90,3.03
90,5e,HE1,Exten,165,9.83,0.00,0.00,0.00,1.18,0.61,0.81,0.00,41.22,0.00,0.00,0.49,6.59,2.55,2.78,2.90
90,5e,HE1,Exten,175,9.22,0.00,0.00,0.00,1.10,0.55,0.72,0.00,39.22,0.00,0.00,0.45,6.25,2.40,2.62,2.73
90,5e,HE1,Exten,185,8.50,0.00,0.00,0.00,1.01,0.50,0.63,0.00,36.85,0.00,0.00,0.41,5.84,2.22,2.43,2.53
90,5e,HE1,Exten,195,7.72,0.00,0.00,0.00,0.93,0.45,0.54,0.00,34.20,0.00,0.00,0.37,5.38,2.02,2.22,2.31
90,5e,HE1,Exten,205,6.90,0.00,0.00,0.00,0.83,0.39,0.46,0.00,31.36,0.00,0.00,0.33,4.88,1.82,2.01,2.07
90,5e,HE1,Exten,215,6.09,0.00,0.00,0.00,0.74,0.34,0.38,0.00,28.43,0.00,0.00,0.29,4.38,1.61,1.79,1.84
90,5e,HE1,Exten,225,5.30,0.00,0.00,0.00,0.66,0.29,0.32,0.00,25.49,0.00,0.00,0.25,3.88,1.41,1.58,1.61
90,5e,HE1,Exten,235,4.56,0.00,0.00,0.00,0.58,0.25,0.26,0.00,22.60,0.00,0.00,0.21,3.40,1.22,1.37,1.39
90,5e,HE1,Exten,245,3.87,0.00,0.00,0.00,0.50,0.21,0.21,0.00,19.82,0.00,0.00,0.18,2.94,1.04,1.18,1.18
90,5e,HE1,Exten,255,3.25,0.00,0.00,0.00,0.43,0.18,0.17,0.00,17.21,0.00,0.00,0.15,2.52,0.88,1.00,1.00
91,5e,HE1,Basc1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,5e,HE1,Basc1,15,0.05,0.00,0.00,0.00,0.02,0.03,0.11,0.00,1.59,0.02,0.00,0.01,0.05,0.01,0.04,0.02
91,5e,HE1,Basc1,25,0.24,0.00,0.00,0.00,0.08,0.16,0.27,0.00,4.66,0.10,0.00,0.08,0.26,0.06,0.17,0.10
91,5e,HE1,Basc1,35,0.66,0.00,0.00,0.00,0.19,0.39,0.46,0.00,9.07,0.27,0.00,0.23,0.68,0.17,0.41,0.27
91,5e,HE1,Basc1,45,1.31,0.00,0.00,0.00,0.30,0.62,0.66,0.00,14.36,0.52,0.00,0.45,1.34,0.34,0.73,0.52
91,5e,HE1,Basc1,55,2.16,0.00,0.00,0.00,0.41,0.82,0.84,0.00,20.07,0.82,0.00,0.73,2.18,0.56,1.10,0.84
91,5e,HE1,Basc1,65,3.14,0.00,0.00,0.00,0.51,0.97,1.01,0.00,25.78,1.13,0.00,1.06,3.15,0.82,1.51,1.20
91,5e,HE1,Basc1,75,4.18,0.00,0.00,0.00,0.59,1.10,1.14,0.00,31.16,1.41,0.00,1.39,4.16,1.09,1.91,1.58
91,5e,HE1,Basc1,85,5.18,0.00,0.00,0.00,0.65,1.19,1.23,0.00,35.98,1.64,0.00,1.69,5.14,1.36,2.28,1.95
91,5e,HE1,Basc1,95,6.09,0.00,0.00,0.00,0.69,1.24,1.29,0.00,40.06,1.81,0.00,1.96,6.03,1.59,2.61,2.27
91,5e,HE1,Basc1,105,6.85,0.00,0.00,0.00,0.72,1.27,1.31,0.00,43.31,1.90,0.00,2.16,6.78,1.79,2.87,2.55
91,5e,HE1,Basc1,115,7.42,0.00,0.00,0.00,0.74,1.27,1.29,0.00,45.66,1.93,0.00,2.31,7.36,1.94,3.06,2.76
91,5e,HE1,Basc1,125,7.79,0.00,0.00,0.00,0.74,1.25,1.25,0.00,47.12,1.90,0.00,2.38,7.75,2.04,3.17,2.89
91,5e,HE1,Basc1,135,7.95,0.00,0.00,0.00,0.73,1.21,1.19,0.00,47.71,1.83,0.00,2.39,7.96,2.09,3.22,2.96
91,5e,HE1,Basc1,145,7.92,0.00,0.00,0.00,0.71,1.15,1.10,0.00,47.49,1.72,0.00,2.35,7.99,2.09,3.20,2.95
91,5e,HE1,Basc1,155,7.72,0.00,0.00,0.00,0.68,1.08,1.01,0.00,46.53,1.59,0.00,2.26,7.85,2.04,3.12,2.89
91,5e,HE1,Basc1,165,7.38,0.00,0.00,0.00,0.64,1.00,0.91,0.00,44.93,1.45,0.00,2.14,7.58,1.95,2.99,2.77
91,5e,HE1,Basc1,175,6.92,0.00,0.00,0.00,0.60,0.91,0.80,0.00,42.79,1.30,0.00,1.98,7.20,1.84,2.82,2.61
91,5e,HE1,Basc1,185,6.39,0.00,0.00,0.00,0.55,0.82,0.70,0.00,40.23,1.15,0.00,1.81,6.73,1.70,2.62,2.42
91,5e,HE1,Basc1,195,5.80,0.00,0.00,0.00,0.50,0.73,0.60,0.00,37.36,1.00,0.00,1.63,6.20,1.55,2.40,2.20
91,5e,HE1,Basc1,205,5.19,0.00,0.00,0.00,0.45,0.65,0.51,0.00,34.28,0.87,0.00,1.45,5.63,1.40,2.17,1.98
91,5e,HE1,Basc1,215,4.59,0.00,0.00,0.00,0.40,0.56,0.43,0.00,31.09,0.74,0.00,1.27,5.06,1.24,1.93,1.76
91,5e,HE1,Basc1,225,3.99,0.00,0.00,0.00,0.36,0.49,0.36,0.00,27.88,0.62,0.00,1.10,4.48,1.09,1.70,1.54
91,5e,HE1,Basc1,235,3.44,0.00,0.00,0.00,0.31,0.42,0.29,0.00,24.73,0.52,0.00,0.95,3.93,0.94,1.48,1.33
91,5e,HE1,Basc1,245,2.92,0.00,0.00,0.00,0.27,0.35,0.23,0.00,21.70,0.43,0.00,0.80,3.40,0.80,1.27,1.13
91,5e,HE1,Basc1,255,2.45,0.00,0.00,0.00,0.23,0.29,0.19,0.00,18.84,0.35,0.00,0.67,2.91,0.68,1.08,0.95
92,5e,HE1,Intn1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,5e,HE1,Intn1,15,0.05,0.00,0.00,0.00,0.02,0.03,0.11,0.00,1.59,0.02,0.00,0.01,0.05,0.01,0.04,0.02
92,5e,HE1,Intn1,25,0.24,0.00,0.00,0.00,0.08,0.16,0.27,0.00,4.66,0.10,0.00,0.08,0.26,0.06,0.17,0.10
92,5e,HE1,Intn1,35,0.66,0.00,0.00,0.00,0.19,0.39,0.46,0.00,9.07,0.27,0.00,0.23,0.68,0.17,0.41,0.27
92,5e,HE1,Intn1,45,1.31,0.00,0.00,0.00,0.30,0.62,0.66,0.00,14.36,0.52,0.00,0.45,1.34,0.34,0.73,0.52
92,5e,HE1,Intn1,55,2.16,0.00,0.00,0.00,0.41,0.82,0.84,0.00,20.07,0.82,0.00,0.73,2.18,0.56,1.10,0.84
92,5e,HE1,Intn1,65,3.14,0.00,0.00,0.00,0.51,0.97,1.01,0.00,25.78,1.13,0.00,1.06,3.15,0.82,1.51,1.20
92,5e,HE1,Intn1,75,4.18,0.00,0.00,0.00,0.59,1.10,1.14,0.00,31.16,1.41,0.00,1.39,4.16,1.09,1.91,1.58
92,5e,HE1,Intn1,85,5.18,0.00,0.00,0.00,0.65,1.19,1.23,0.00,35.98,1.64,0.00,1.69,5.14,1.36,2.28,1.95
92,5e,HE1,Intn1,95,6.09,0.00,0.00,0.00,0.69,1.24,1.29,0.00,40.06,1.81,0.00,1.96,6.03,1.59,2.61,2.27
92,5e,HE1,Intn1,105,6.85,0.00,0.00,0.00,0.72,1.27,1.31,0.00,43.31,1.90,0.00,2.16,6.78,1.79,2.87,2.55
92,5e,HE1,Intn1,115,7.42,0.00,0.00,0.00,0.74,1.27,1.29,0.00,45.66,1.93,0.00,2.31,7.36,1.94,3.06,2.76
92,5e,HE1,Intn1,125,7.79,0.00,0.00,0.00,0.74,1.25,1.25,0.00,47.12,1.90,0.00,2.38,7.75,2.04,3.17,2.89
92,5e,HE1,Intn1,135,7.95,0.00,0.00,0.00,0.73,1.21,1.19,0.00,47.71,1.83,0.00,2.39,7.96,2.09,3.22,2.96
92,5e,HE1,Intn1,145,7.92,0.00,0.00,0.00,0.71,1.15,1.10,0.00,47.49,1.72,0.00,2.35,7.99,2.09,3.20,2.95
92,5e,HE1,Intn1,155,7.72,0.00,0.00,0.00,0.68,1.08,1.01,0.00,46.53,1.59,0.00,2.26,7.85,2.04,3.12,2.89
92,5e,HE1,Intn1,165,7.38,0.00,0.00,0.00,0.64,1.00,0.91,0.00,44.93,1.45,0.00,2.14,7.58,1.95,2.99,2.77
92,5e,HE1,Intn1,175,6.92,0.00,0.00,0.00,0.60,0.91,0.80,0.00,42.79,1.30,0.00,1.98,7.20,1.84,2.82,2.61
92,5e,HE1,Intn1,185,6.39,0.00,0.00,0.00,0.55,0.82,0.70,0.00,40.23,1.15,0.00,1.81,6.73,1.70,2.62,2.42
92,5e,HE1,Intn1,195,5.80,0.00,0.00,0.00,0.50,0.73,0.60,0.00,37.36,1.00,0.00,1.63,6.20,1.55,2.40,2.20
92,5e,HE1,Intn1,205,5.19,0.00,0.00,0.00,0.45,0.65,0.51,0.00,34.28,0.87,0.00,1.45,5.63,1.40,2.17,1.98
92,5e,HE1,Intn1,215,4.59,0.00,0.00,0.00,0.40,0.56,0.43,0.00,31.09,0.74,0.00,1.27,5.06,1.24,1.93,1.76
92,5e,HE1,Intn1,225,3.99,0.00,0.00,0.00,0.36,0.49,0.36,0.00,27.88,0.62,0.00,1.10,4.48,1.09,1.70,1.54
92,5e,HE1,Intn1,235,3.44,0.00,0.00,0.00,0.31,0.42,0.29,0.00,24.73,0.52,0.00,0.95,3.93,0.94,1.48,1.33
92,5e,HE1,Intn1,245,2.92,0.00,0.00,0.00,0.27,0.35,0.23,0.00,21.70,0.43,0.00,0.80,3.40,0.80,1.27,1.13
92,5e,HE1,Intn1,255,2.45,0.00,0.00,0.00,0.23,0.29,0.19,0.00,18.84,0.35,0.00,0.67,2.91,0.68,1.08,0.95
94,5e,SB1,Exten,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,5e,SB1,Exten,15,0.00,0.00,0.00,1.78,0.00,0.06,0.28,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,5e,SB1,Exten,25,0.00,0.00,0.00,9.21,0.00,0.33,0.64,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
