CURVENO,SUBMU,FU,SI,AC10,PW,PR,PJ,SB,SW,BF,CE,OC,HE,PO,PB,BW,MH,QR,YB,OH
7,3w,PwDom,Succ,245,5.83,0.00,0.00,0.40,0.00,0.17,0.00,0.00,0.00,0.24,0.00,0.93,0.00,0.00,0.00,0.00
7,3w,PwDom,Succ,255,3.39,0.00,0.00,0.23,0.00,0.10,0.00,0.00,0.00,0.14,0.00,0.54,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,15,5.87,0.00,0.00,1.30,0.00,0.89,0.00,0.00,0.00,0.66,0.00,1.15,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,25,17.14,0.00,0.00,4.15,0.00,2.80,0.00,0.00,0.00,2.01,0.00,3.43,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,35,33.24,0.00,0.00,7.23,0.00,4.76,0.00,0.00,0.00,3.87,0.00,6.67,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,45,52.87,0.00,0.00,9.48,0.00,6.10,0.00,0.00,0.00,5.99,0.00,10.55,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,55,74.20,0.00,0.00,10.83,0.00,6.82,0.00,0.00,0.00,8.05,0.00,14.66,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,65,95.57,0.00,0.00,11.62,0.00,7.20,0.00,0.00,0.00,9.82,0.00,18.64,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,75,115.94,0.00,0.00,12.13,0.00,7.40,0.00,0.00,0.00,11.22,0.00,22.28,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,85,134.77,0.00,0.00,12.50,0.00,7.50,0.00,0.00,0.00,12.23,0.00,25.49,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,95,151.82,0.00,0.00,12.79,0.00,7.54,0.00,0.00,0.00,12.89,0.00,28.25,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,105,167.01,0.00,0.00,13.03,0.00,7.55,0.00,0.00,0.00,13.27,0.00,30.56,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,115,180.33,0.00,0.00,13.24,0.00,7.53,0.00,0.00,0.00,13.42,0.00,32.45,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,125,191.83,0.00,0.00,13.43,0.00,7.50,0.00,0.00,0.00,13.40,0.00,33.98,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,135,201.60,0.00,0.00,13.61,0.00,7.45,0.00,0.00,0.00,13.27,0.00,35.17,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,145,209.74,0.00,0.00,13.79,0.00,7.40,0.00,0.00,0.00,13.04,0.00,36.07,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,155,216.35,0.00,0.00,13.97,0.00,7.35,0.00,0.00,0.00,12.76,0.00,36.72,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,165,221.55,0.00,0.00,14.15,0.00,7.29,0.00,0.00,0.00,12.44,0.00,37.15,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,175,225.45,0.00,0.00,14.32,0.00,7.22,0.00,0.00,0.00,12.10,0.00,37.40,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,185,228.15,0.00,0.00,14.49,0.00,7.15,0.00,0.00,0.00,11.75,0.00,37.50,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,195,229.77,0.00,0.00,14.66,0.00,7.08,0.00,0.00,0.00,11.39,0.00,37.47,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,205,230.41,0.00,0.00,14.83,0.00,7.00,0.00,0.00,0.00,11.03,0.00,37.32,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,215,230.18,0.00,0.00,14.99,0.00,6.92,0.00,0.00,0.00,10.66,0.00,37.08,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,225,229.17,0.00,0.00,15.15,0.00,6.83,0.00,0.00,0.00,10.30,0.00,36.77,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,235,227.47,0.00,0.00,15.30,0.00,6.74,0.00,0.00,0.00,9.95,0.00,36.38,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,245,225.16,0.00,0.00,15.44,0.00,6.65,0.00,0.00,0.00,9.59,0.00,35.95,0.00,0.00,0.00,0.00
8,Patnt,PwDom,Succ,255,222.33,0.00,0.00,15.57,0.00,6.55,0.00,0.00,0.00,9.25,0.00,35.46,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,15,0.37,2.78,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,25,1.28,9.44,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,35,2.92,21.54,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,45,5.48,40.54,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,55,9.14,67.96,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,65,14.02,105.16,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,75,20.21,153.28,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.84,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,85,27.72,213.02,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.19,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,95,36.47,284.50,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,105,46.27,367.10,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.38,0.00,0.00,0.00,0.00
9,3w,PrDom,Prsnt,115,56.83,459.37,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.12,0.00,0.00,0.00,0.00
