"CURVENO","SUBMU","FU","SI","AC10","PW","PR","PJ","SB","SW","BF","CE","OC","HE","PO","PB","BW","MH","QR","YB","OH"
2,"Patnt","PwDom","Prsnt",55,39.85,7.84,2.56,2.72,4.00,3.67,4.07,0.00,0.00,7.09,0.00,3.90,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",65,57.57,11.43,3.45,3.27,4.89,4.34,4.82,0.00,0.00,9.71,0.00,5.56,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",75,75.48,15.15,4.24,3.70,5.57,4.83,5.37,0.00,0.00,11.99,0.00,7.18,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",85,91.44,18.60,4.83,3.97,6.01,5.10,5.67,0.00,0.00,13.62,0.00,8.57,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",95,103.58,21.39,5.15,4.08,6.19,5.16,5.71,0.00,0.00,14.44,0.00,9.54,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",105,110.58,23.22,5.18,4.04,6.12,5.01,5.51,0.00,0.00,14.42,0.00,10.02,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",115,111.88,23.94,4.94,3.84,5.83,4.68,5.09,0.00,0.00,13.67,0.00,9.97,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",125,107.70,23.51,4.47,3.53,5.35,4.22,4.52,0.00,0.00,12.35,0.00,9.45,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",135,98.93,22.06,3.85,3.12,4.74,3.66,3.85,0.00,0.00,10.69,0.00,8.55,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",145,86.91,19.82,3.17,2.67,4.06,3.07,3.16,0.00,0.00,8.87,0.00,7.40,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",155,73.15,17.08,2.49,2.21,3.35,2.49,2.50,0.00,0.00,7.08,0.00,6.15,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",165,59.06,14.14,1.87,1.76,2.68,1.94,1.90,0.00,0.00,5.44,0.00,4.90,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",175,45.79,11.24,1.35,1.36,2.06,1.47,1.39,0.00,0.00,4.03,0.00,3.76,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",185,34.12,8.60,0.93,1.01,1.54,1.07,0.98,0.00,0.00,2.88,0.00,2.77,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",195,24.46,6.33,0.62,0.73,1.11,0.75,0.66,0.00,0.00,1.99,0.00,1.97,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",205,16.87,4.49,0.39,0.50,0.77,0.51,0.43,0.00,0.00,1.32,0.00,1.35,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",215,11.21,3.07,0.24,0.34,0.52,0.33,0.27,0.00,0.00,0.85,0.00,0.89,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",225,7.17,2.02,0.14,0.22,0.33,0.21,0.16,0.00,0.00,0.52,0.00,0.57,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",235,4.42,1.28,0.08,0.13,0.21,0.13,0.09,0.00,0.00,0.31,0.00,0.35,0.00,0.00,0.00,0.00
2,"Patnt","PwDom","Prsnt",245,2.63,0.78,0.04,0.08,0.12,0.07,0.05,0.00,0.00,0.18,0.00,0.20,0.00,0.00,0.00,0.00
